epoch,val_accuracy,val_loss,val_auc,val_micro,val_macro,val_cce,val_mse
41,0.6176666666666667,1.7957611109348053,0.9504650235176086,0.6176666617393494,0.6028177738189697,1.415696145372188,0.06377628148394696
42,0.66,1.787179579126074,0.9527766108512878,0.6600000262260437,0.6308169960975647,1.3740578445982425,0.06228475803707508
43,0.6933333333333334,1.7792743748806892,0.9542039632797241,0.6933333277702332,0.6515341997146606,1.3350092210668199,0.06080286941946821
44,0.733,1.7685470149872151,0.9562165141105652,0.7329999804496765,0.6783492565155029,1.282797876824724,0.05873697710798142
45,0.7653333333333333,1.760181376274596,0.9578483700752258,0.765333354473114,0.6989209055900574,1.2358628327542163,0.05680890270370118
46,0.7873333333333333,1.7523940953802555,0.959140956401825,0.7873333096504211,0.7139936685562134,1.1887979006513636,0.054784319541872815
47,0.813,1.7417625696101087,0.9608880281448364,0.8130000233650208,0.7383717894554138,1.1376337339269353,0.05246662661591743
48,0.828,1.731754721479213,0.9624351263046265,0.828000009059906,0.7498423457145691,1.0884573998603415,0.050170091634735146
49,0.8326666666666667,1.721676047812117,0.9641192555427551,0.8326666951179504,0.7532932758331299,1.0412254295450576,0.04788665782580984
50,0.846,1.709105504320023,0.9654337167739868,0.8460000157356262,0.766954243183136,0.9863422855417779,0.045122318405737265
51,0.847,1.6986065063070743,0.9668582677841187,0.847000002861023,0.7650877833366394,0.9421384505769039,0.04286050384349011
52,0.854,1.687340386370395,0.9682940244674683,0.8539999723434448,0.7723677158355713,0.8979633748531342,0.040562473931052584
53,0.858,1.675064614478578,0.9692436456680298,0.8579999804496765,0.7746006846427917,0.8620967319671143,0.03870576257480586
54,0.8613333333333333,1.660808319741107,0.9705718755722046,0.8613333106040955,0.7780929803848267,0.8234014016516665,0.03672560480760133
55,0.8613333333333333,1.6503870030666918,0.9713449478149414,0.8613333106040955,0.7787998914718628,0.790545494632518,0.034988941902175864
56,0.8633333333333333,1.638342760978861,0.9723369479179382,0.8633333444595337,0.781360924243927,0.7570592298152599,0.03329014740487997
57,0.8676666666666667,1.625105731030728,0.973498523235321,0.8676666617393494,0.7883046269416809,0.726480409820029,0.03173355601648701
58,0.8683333333333333,1.612447236446624,0.974395751953125,0.8683333396911621,0.788637101650238,0.7023450824174475,0.03052709033673114
59,0.8716666666666667,1.6015570518818307,0.9751350283622742,0.871666669845581,0.793324887752533,0.6761332147933067,0.029234977835353386
60,0.872,1.5894526344664552,0.9756884574890137,0.871999979019165,0.7921059131622314,0.6614348783772043,0.028581884709444453
61,0.8726666666666667,1.5782267083512975,0.9764388799667358,0.8726666569709778,0.7950782179832458,0.6352686859825825,0.02730446322722004
62,0.874,1.5679708567071469,0.9767211079597473,0.8740000128746033,0.7954121828079224,0.6213145027769372,0.026682205597295405
63,0.875,1.555645889424263,0.9777635335922241,0.875,0.7982536554336548,0.5988041073717969,0.02560386743317259
64,0.8786666666666667,1.542805276018508,0.9781821966171265,0.8786666393280029,0.8046714663505554,0.5789255579101279,0.024670366534685836
65,0.8796666666666667,1.5296348472858996,0.9787712097167969,0.8796666860580444,0.8043769598007202,0.5632329300997105,0.023951519637348803
66,0.881,1.5261298950682296,0.9792708158493042,0.8809999823570251,0.8051939010620117,0.5520003288984299,0.023494606768276464
67,0.8826666666666667,1.510728044712797,0.9797124862670898,0.8826666474342346,0.8083182573318481,0.5363417727516052,0.02273979575987509
68,0.8836666666666667,1.5064191272918215,0.9799429178237915,0.8836666941642761,0.8100320100784302,0.5245477249647709,0.022253214758127294
69,0.885,1.494936614594561,0.9803949594497681,0.8849999904632568,0.8123912215232849,0.5138126643414193,0.02176460723808788
70,0.887,1.4860356437399032,0.9806686639785767,0.8870000243186951,0.8149862885475159,0.5021519863859136,0.02128205769398111
71,0.886,1.4776876124929874,0.9811631441116333,0.8859999775886536,0.8142130970954895,0.48527645240438744,0.02054505240409932
72,0.8906666666666667,1.4685163624743198,0.9813922643661499,0.890666663646698,0.821133017539978,0.48000052190841513,0.02034154830579745
73,0.8913333333333333,1.4584032322498077,0.9818563461303711,0.8913333415985107,0.8226155042648315,0.4664795658689864,0.019779297909600303
74,0.887,1.4543798641955599,0.9820963144302368,0.8870000243186951,0.8141394853591919,0.4611144189504867,0.019581679066524228
75,0.8926666666666667,1.444582293642328,0.9822502136230469,0.8926666378974915,0.8234699368476868,0.45170728307455144,0.01915003876499039
76,0.8956666666666667,1.4364027203397547,0.9826673269271851,0.8956666588783264,0.8265999555587769,0.4423998407226928,0.01879439914123492
77,0.8956666666666667,1.4307805388531787,0.982745349407196,0.8956666588783264,0.8280724287033081,0.4358875087284027,0.01850213139179222
78,0.892,1.424011712378644,0.983047604560852,0.8920000195503235,0.8214746117591858,0.4289672853464776,0.01824428906485914
79,0.8943333333333333,1.4170536614478904,0.9832876920700073,0.8943333625793457,0.8251675963401794,0.4213740809800777,0.017938524895803408
80,0.8946666666666667,1.412933626073472,0.9834000468254089,0.8946666717529297,0.8258296251296997,0.41539750723762714,0.01773561786444105
81,0.8953333333333333,1.4074512517198603,0.9835848808288574,0.8953333497047424,0.8264002203941345,0.4084878985552078,0.017445355624039757
82,0.8986666666666666,1.4015090326045423,0.9837411046028137,0.8986666798591614,0.8323374390602112,0.4035391943885925,0.017242076212262855
83,0.8973333333333333,1.3961989727426083,0.9839247465133667,0.8973333239555359,0.8300540447235107,0.3982731229130258,0.017040901213012476
84,0.8983333333333333,1.389748605007821,0.9841024279594421,0.8983333110809326,0.8306354880332947,0.3921657309253165,0.01677703019726942
85,0.898,1.3838878667100947,0.9840060472488403,0.8980000019073486,0.8302671909332275,0.3896784489142134,0.01665261971883159
86,0.9,1.3845653204207724,0.9841696619987488,0.8999999761581421,0.8334786891937256,0.3854040558984939,0.016519398557299628
87,0.8983333333333333,1.3749843125647687,0.9844884872436523,0.8983333110809326,0.8307155966758728,0.3800507996310579,0.0162847910987887
88,0.8993333333333333,1.3732520265782133,0.984605610370636,0.8993333578109741,0.832380473613739,0.37567024313388986,0.016166130932880208
89,0.9,1.365286409854889,0.9846354722976685,0.8999999761581421,0.8321451544761658,0.37358007611746485,0.016041607576164792
90,0.9013333333333333,1.3576785757186565,0.9848154187202454,0.9013333320617676,0.8359652161598206,0.36740916650345984,0.015772587411660464
91,0.903,1.3553610761114891,0.9849045872688293,0.902999997138977,0.838130533695221,0.3642399902356432,0.015643257157322257
92,0.903,1.3519628238170704,0.9851404428482056,0.902999997138977,0.83831387758255,0.3591983862062718,0.015441498615125076
93,0.9043333333333333,1.343993880647294,0.9852805137634277,0.9043333530426025,0.8401947617530823,0.35595414850940094,0.015288246151535435
94,0.9043333333333333,1.3427931133736954,0.985382080078125,0.9043333530426025,0.8410912156105042,0.3513189528850799,0.015152385646596234
95,0.9076666666666666,1.3333436250686646,0.9854937791824341,0.9076666831970215,0.8452276587486267,0.34769840062932766,0.01492669426915335
96,0.9063333333333333,1.3328010756918724,0.9855867624282837,0.906333327293396,0.8430510759353638,0.34665040877905295,0.014929164537882551
97,0.9046666666666666,1.3335855793445668,0.9856380224227905,0.9046666622161865,0.84041428565979,0.346147579715607,0.01497392062632803
98,0.908,1.3270207225008215,0.9858048558235168,0.9079999923706055,0.8467408418655396,0.3403643141401575,0.014772532537500275
99,0.908,1.3190842423033207,0.9858537912368774,0.9079999923706055,0.8464021682739258,0.3362842449482451,0.01453079107871398
100,0.909,1.316903215773562,0.9860408902168274,0.9089999794960022,0.8478208780288696,0.33343487914572373,0.014408585942409773
