epoch,val_accuracy,val_loss,val_auc,val_micro,val_macro,val_cce,val_mse
29,0.8096666666666666,0.6100559396312591,0.963892936706543,0.8096666932106018,0.6872166991233826,0.6100559396312591,0.027882859725108806
30,0.8123333333333334,0.6023923691282881,0.9646947979927063,0.812333345413208,0.6909940242767334,0.6023923691282881,0.027577893451807348
31,0.8143333333333334,0.5952146325973754,0.9654572606086731,0.8143333196640015,0.6951019763946533,0.5952146325973754,0.027269513128285714
32,0.8163333333333334,0.5877873555142828,0.9661057591438293,0.8163333535194397,0.6981470584869385,0.5877873555142828,0.026957296597910053
33,0.8176666666666667,0.5818656793934234,0.9667870402336121,0.8176666498184204,0.7002546191215515,0.5818656793934234,0.026701384382520583
34,0.82,0.5760928684092582,0.9675126075744629,0.8199999928474426,0.7045711874961853,0.5760928684092582,0.026460078743068462
35,0.824,0.5686864833882515,0.9681662321090698,0.8240000009536743,0.7112219333648682,0.5686864833882515,0.02612604090864671
36,0.8243333333333334,0.563255268842616,0.9686813354492188,0.8243333101272583,0.7116065621376038,0.563255268842616,0.025900801207790983
37,0.8263333333333334,0.5574432411726485,0.9692375063896179,0.8263333439826965,0.7149421572685242,0.5574432411726485,0.025624976295264477
38,0.8266666666666667,0.5510447643538738,0.9698781967163086,0.8266666531562805,0.7153278589248657,0.5510447643538738,0.025352029516262576
39,0.8286666666666667,0.5456901890166262,0.9704001545906067,0.8286666870117188,0.7189605832099915,0.5456901890166262,0.025103036997879438
40,0.83,0.5401939318535176,0.9708966016769409,0.8299999833106995,0.7211833000183105,0.5401939318535176,0.024850669960947112
41,0.8323333333333334,0.5344550929805065,0.9714159965515137,0.8323333263397217,0.724656343460083,0.5344550929805065,0.024577952029698705
42,0.835,0.5290389671287639,0.971860408782959,0.8349999785423279,0.7293993234634399,0.5290389671287639,0.02431838202508206
43,0.835,0.5246209797072918,0.9722853899002075,0.8349999785423279,0.7290662527084351,0.5246209797072918,0.02412861684693935
44,0.8376666666666667,0.5188421568971999,0.9728252291679382,0.8376666903495789,0.7332117557525635,0.5188421568971999,0.023855026276346218
45,0.8353333333333334,0.5143774113756545,0.9732317924499512,0.8353333473205566,0.728995680809021,0.5143774113756545,0.02367053423671329
46,0.839,0.5097309336700337,0.9736316800117493,0.8389999866485596,0.7354589104652405,0.5097309336700337,0.02344200482710879
47,0.8406666666666667,0.5053854811381786,0.9740129709243774,0.840666651725769,0.7380019426345825,0.5053854811381786,0.023248304097734866
48,0.843,0.5010324676937246,0.9743654131889343,0.8429999947547913,0.741780161857605,0.5010324676937246,0.023044780837966405
49,0.846,0.495899886368437,0.9747275114059448,0.8460000157356262,0.7473368644714355,0.495899886368437,0.02278854331358316
50,0.8446666666666667,0.49254773573038424,0.9750658869743347,0.8446666598320007,0.7445077300071716,0.49254773573038424,0.022658400623960063
51,0.848,0.4879553845905243,0.9754311442375183,0.8479999899864197,0.750661313533783,0.4879553845905243,0.02243651538849511
52,0.849,0.48444445954358323,0.9757676124572754,0.8489999771118164,0.7517457008361816,0.48444445954358323,0.02227345705428656
53,0.852,0.48017369163163165,0.9761020541191101,0.8519999980926514,0.7572713494300842,0.48017369163163165,0.02206431174690419
54,0.854,0.47651917392269094,0.9763695001602173,0.8539999723434448,0.7596848607063293,0.47651917392269094,0.02189838773313355
55,0.8543333333333333,0.47320431423314074,0.9766409993171692,0.8543333411216736,0.7606174945831299,0.47320431423314074,0.021756068387247147
56,0.856,0.4696060225684592,0.9769080877304077,0.8560000061988831,0.7630468606948853,0.4696060225684592,0.021570719005738166
57,0.858,0.4660819630990637,0.9772050976753235,0.8579999804496765,0.7667286992073059,0.4660819630990637,0.02139725382538869
58,0.8583333333333333,0.4625710852919741,0.9774748086929321,0.8583333492279053,0.7664622664451599,0.4625710852919741,0.02124912364091328
59,0.8593333333333333,0.45984409369052726,0.9777003526687622,0.859333336353302,0.7670451998710632,0.45984409369052726,0.021127819321415525
60,0.8616666666666667,0.4562296169869443,0.9779821634292603,0.8616666793823242,0.7718452215194702,0.4562296169869443,0.020954373550224812
61,0.8606666666666667,0.45294305983375993,0.9782279133796692,0.8606666922569275,0.7700589299201965,0.45294305983375993,0.02080572026960076
62,0.8636666666666667,0.4492899355419139,0.9784982800483704,0.8636666536331177,0.7742776870727539,0.4492899355419139,0.020612408288140247
63,0.864,0.4465771840607866,0.978689968585968,0.8640000224113464,0.7748783230781555,0.4465771840607866,0.02047943254496823
64,0.863,0.44368331166023905,0.9789472818374634,0.8629999756813049,0.7734277844429016,0.44368331166023905,0.020356481884943045
65,0.8626666666666667,0.44148743564778187,0.9791594743728638,0.862666666507721,0.772934079170227,0.44148743564778187,0.02027006388859863
66,0.8643333333333333,0.4385117441415787,0.9794071316719055,0.8643333315849304,0.7756725549697876,0.4385117441415787,0.020123454028780154
67,0.866,0.43513446649972426,0.9796069264411926,0.8659999966621399,0.777802050113678,0.43513446649972426,0.019941612785840605
68,0.8653333333333333,0.43302395384996495,0.9797771573066711,0.8653333187103271,0.7763705849647522,0.43302395384996495,0.019835621024422507
69,0.8663333333333333,0.42992121647012993,0.9800336956977844,0.8663333058357239,0.7785205841064453,0.42992121647012993,0.019685081523308095
70,0.8676666666666667,0.42755261063575745,0.9801908731460571,0.8676666617393494,0.78028404712677,0.42755261063575745,0.019578896958301676
71,0.87,0.4246380016841787,0.9803881645202637,0.8700000047683716,0.7843718528747559,0.4246380016841787,0.019429475108676767
72,0.8696666666666667,0.4223127423765812,0.9805790781974792,0.8696666955947876,0.7832337617874146,0.4223127423765812,0.019317744691123035
73,0.8703333333333333,0.4198600004645104,0.9807611703872681,0.8703333139419556,0.7849096655845642,0.4198600004645104,0.01919280418115569
74,0.871,0.4178291235832458,0.9809137582778931,0.8709999918937683,0.7854585647583008,0.4178291235832458,0.01909127130985577
75,0.871,0.4153481794798628,0.9810795783996582,0.8709999918937683,0.7861155271530151,0.4153481794798628,0.01898798139944197
76,0.8733333333333333,0.41271539872631113,0.9812297821044922,0.8733333349227905,0.789359450340271,0.41271539872631113,0.01885431968270147
77,0.8713333333333333,0.4111671121196544,0.981364369392395,0.8713333606719971,0.7857977151870728,0.4111671121196544,0.018779770713893973
78,0.874,0.4091639897607742,0.9815124273300171,0.8740000128746033,0.7906714677810669,0.4091639897607742,0.018702034491728595
79,0.8736666666666667,0.40665520933714316,0.981640636920929,0.8736666440963745,0.7898954749107361,0.40665520933714316,0.01856114191221113
80,0.8746666666666667,0.40473499878289854,0.9818087816238403,0.874666690826416,0.7922579050064087,0.40473499878289854,0.01848592771157781
81,0.875,0.4025143728928363,0.9819434881210327,0.875,0.7924181222915649,0.4025143728928363,0.018367643260020525
82,0.8756666666666667,0.4001410790580384,0.9820953607559204,0.8756666779518127,0.7938295602798462,0.4001410790580384,0.018235621027688078
83,0.8763333333333333,0.39863173425831694,0.9822145700454712,0.8763333559036255,0.7944515347480774,0.39863173425831694,0.018167053522700642
84,0.876,0.39658758091799756,0.9823210835456848,0.8759999871253967,0.7936921119689941,0.39658758091799756,0.01807018845996007
85,0.8766666666666667,0.3949146635354833,0.9824209213256836,0.8766666650772095,0.7949153780937195,0.3949146635354833,0.017986224711615036
86,0.8766666666666667,0.39327753335237503,0.982525646686554,0.8766666650772095,0.7948790192604065,0.39327753335237503,0.01791183101607764
87,0.878,0.3910347526060774,0.9826494455337524,0.878000020980835,0.796771764755249,0.3910347526060774,0.017795339494230265
88,0.8776666666666667,0.38986813070926263,0.9827784299850464,0.8776666522026062,0.7965214252471924,0.38986813070926263,0.01774525936157938
89,0.8786666666666667,0.38732655314688985,0.9829014539718628,0.8786666393280029,0.7980422377586365,0.38732655314688985,0.017611573638513366
90,0.88,0.3858758200039255,0.9830072522163391,0.8799999952316284,0.8000982999801636,0.3858758200039255,0.01752067987430603
91,0.8806666666666667,0.38367239417547877,0.9831463098526001,0.8806666731834412,0.8013998866081238,0.38367239417547877,0.01741929007000587
92,0.881,0.3819443845844015,0.9832307696342468,0.8809999823570251,0.8018397092819214,0.3819443845844015,0.01733460963921661
93,0.882,0.3803590802436179,0.9833143353462219,0.8820000290870667,0.8033968806266785,0.3803590802436179,0.017252547017476978
94,0.882,0.3797429658155492,0.9833821058273315,0.8820000290870667,0.8032333254814148,0.3797429658155492,0.017246654851639523
95,0.882,0.3777711441383717,0.9835036396980286,0.8820000290870667,0.803572952747345,0.3777711441383717,0.017138523436052367
96,0.883,0.3766002081176068,0.9835907220840454,0.8830000162124634,0.805533766746521,0.3766002081176068,0.017069184436819495
97,0.8826666666666667,0.37506425079513106,0.9836695790290833,0.8826666474342346,0.8043829798698425,0.37506425079513106,0.016991964410098783
98,0.8846666666666667,0.3741158701955004,0.9837260246276855,0.8846666812896729,0.8079230785369873,0.3741158701955004,0.01694912555568079
99,0.8846666666666667,0.37165592705949824,0.9838519096374512,0.8846666812896729,0.8079076409339905,0.37165592705949824,0.016826471076049704
100,0.8856666666666667,0.37099304731856003,0.9838888049125671,0.8856666684150696,0.809658408164978,0.37099304731856003,0.016780748913817582
